assay_chembl_id,canonical_smiles,document_chembl_id,molecule_chembl_id,pchembl_value,standard_type,standard_units,standard_value,type,units,value
CHEMBL1059318,N#Cc1ccc(-c2ccc3sc4c(=O)[nH]c(CN5CC[C@H](O)C5)nc4c3c2)cc1,CHEMBL1154637,CHEMBL573045,7.54,Ki,nM,29.0,Ki,nM,29.0
CHEMBL1059318,O=c1[nH]c(CN2CC[C@H](O)C2)nc2c1sc1ccc(/C=C/C3CC3)cc12,CHEMBL1154637,CHEMBL573463,9.05,Ki,nM,0.9,Ki,nM,0.9
CHEMBL1059318,O=c1[nH]cnc2c1sc1c(Cl)ccc(Cl)c12,CHEMBL1154637,CHEMBL583144,6.79,Ki,nM,164.2,Ki,microM,0.1642
CHEMBL1059318,O=c1[nH]c(CNCCc2ccccc2)nc2c1sc1ccc(Br)cc12,CHEMBL1154637,CHEMBL573929,7.39,Ki,nM,41.0,Ki,nM,41.0
CHEMBL1248424,O=Cc1c[nH]c2c1ccc1c2[nH]c2cccc(Br)c21,CHEMBL1240519,CHEMBL1240961,6.88,IC50,nM,131.0,IC50,uM,0.131
CHEMBL1248424,O=Cc1c[nH]c2c1ccc1c3ccccc3[nH]c12,CHEMBL1240519,CHEMBL583972,6.29,IC50,nM,510.0,IC50,uM,0.51
CHEMBL1244923,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,CHEMBL1240346,CHEMBL603469,6.6,Kd,nM,250.0,Kd,nM,250.0
CHEMBL1786238,O=C(O)c1cc2cc(C(F)(F)F)ccc2o1,CHEMBL1781944,CHEMBL1782505,4.87,IC50,nM,13500.0,IC50,uM,13.5
CHEMBL1786238,O=C(O)c1cc2cc(-c3cccnc3)ccc2o1,CHEMBL1781944,CHEMBL1204914,5.15,IC50,nM,7100.0,IC50,uM,7.1
CHEMBL1786238,O=C(O)c1cc2cc(-c3cnccn3)ccc2o1,CHEMBL1781944,CHEMBL1782507,4.92,IC50,nM,11900.0,IC50,uM,11.9
CHEMBL1786238,Cn1cc(-c2ccc3oc(C(=O)O)cc3c2)cn1,CHEMBL1781944,CHEMBL1782508,5.54,IC50,nM,2900.0,IC50,uM,2.9
CHEMBL1786238,O=C(O)c1cc2cc(-c3cncc(NCC4CCNCC4)n3)ccc2o1,CHEMBL1781944,CHEMBL1782509,6.8,IC50,nM,160.0,IC50,uM,0.16
CHEMBL1786238,O=C(O)c1cc2cc(-c3cnn(C4CCNCC4)c3)ccc2o1,CHEMBL1781944,CHEMBL1782510,5.24,IC50,nM,5800.0,IC50,uM,5.8
CHEMBL1786238,NCCCCNc1ccnc(-c2ccc3oc(C(=O)O)cc3c2)n1,CHEMBL1781944,CHEMBL1782511,5.92,IC50,nM,1200.0,IC50,uM,1.2
CHEMBL1786238,NCCCCNc1nccc(-c2ccc3oc(C(=O)O)cc3c2)n1,CHEMBL1781944,CHEMBL1782512,6.23,IC50,nM,590.0,IC50,uM,0.59
CHEMBL1786238,N[C@H]1CC[C@H](Nc2cncc(-c3ccc4oc(C(=O)O)cc4c3)n2)CC1,CHEMBL1781944,CHEMBL1782513,7.27,IC50,nM,54.0,IC50,uM,0.054
CHEMBL1786238,N[C@H]1CC[C@@H](Nc2cncc(-c3ccc4oc(C(=O)O)cc4c3)n2)CC1,CHEMBL1781944,CHEMBL1782514,6.96,IC50,nM,110.0,IC50,uM,0.11
CHEMBL1786238,O=C(O)c1cc2cc(-c3cncc(NC4CCNCC4)n3)ccc2o1,CHEMBL1781944,CHEMBL1782515,6.82,IC50,nM,150.0,IC50,uM,0.15
CHEMBL1786238,NC[C@H]1CC[C@H](Nc2cncc(-c3ccc4oc(C(=O)O)cc4c3)n2)CC1,CHEMBL1781944,CHEMBL1782516,7.68,IC50,nM,21.0,IC50,uM,0.021
CHEMBL1786238,O=C(O)c1cc2cc(-c3cncc(NC4CNC4)n3)ccc2o1,CHEMBL1781944,CHEMBL1782517,7.0,IC50,nM,100.0,IC50,uM,0.1
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(OCC3CCNCC3)c2o1,CHEMBL1781944,CHEMBL1782518,6.6,IC50,nM,250.0,IC50,uM,0.25
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(OCc3ccncc3)c2o1,CHEMBL1781944,CHEMBL1782519,4.9,IC50,nM,12500.0,IC50,uM,12.5
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(OCC3CCCNC3)c2o1,CHEMBL1781944,CHEMBL1782520,6.48,IC50,nM,330.0,IC50,uM,0.33
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(NCC3CCNCC3)c2o1,CHEMBL1781944,CHEMBL1782521,6.72,IC50,nM,190.0,IC50,uM,0.19
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(OCCC3CCNCC3)c2o1,CHEMBL1781944,CHEMBL1782522,6.46,IC50,nM,350.0,IC50,uM,0.35
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(OCCc3ccncc3)c2o1,CHEMBL1781944,CHEMBL1782523,4.68,IC50,nM,21100.0,IC50,uM,21.1
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(NCCC3CCNCC3)c2o1,CHEMBL1781944,CHEMBL1782524,6.27,IC50,nM,540.0,IC50,uM,0.54
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(NC(=O)C3CCNCC3)c2o1,CHEMBL1781944,CHEMBL1782525,6.58,IC50,nM,260.0,IC50,uM,0.26
CHEMBL1786238,O=C(CC1CCNCC1)Nc1cc(Br)cc2cc(C(=O)O)oc12,CHEMBL1781944,CHEMBL1782526,6.47,IC50,nM,340.0,IC50,uM,0.34
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(OCC(=O)N3CCNCC3)c2o1,CHEMBL1781944,CHEMBL1782527,5.89,IC50,nM,1300.0,IC50,uM,1.3
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(C(=O)NC3CCNCC3)c2o1,CHEMBL1781944,CHEMBL1782528,5.16,IC50,nM,7000.0,IC50,uM,7.0
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(C(=O)NCC3CCNCC3)c2o1,CHEMBL1781944,CHEMBL1782529,5.89,IC50,nM,1300.0,IC50,uM,1.3
CHEMBL1786238,N[C@H]1CC[C@@H](Nc2cc(Br)cc3cc(C(=O)O)oc23)CC1,CHEMBL1781944,CHEMBL1782530,8.4,IC50,nM,4.0,IC50,uM,0.004
CHEMBL1786238,N[C@H]1CC[C@H](Nc2cc(Br)cc3cc(C(=O)O)oc23)CC1,CHEMBL1781944,CHEMBL1782531,7.18,IC50,nM,66.0,IC50,uM,0.066
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(N[C@H]3CC[C@@H](O)CC3)c2o1,CHEMBL1781944,CHEMBL1782532,5.17,IC50,nM,6800.0,IC50,uM,6.8
CHEMBL1786238,O=C(O)c1cc2cc(Br)cc(N[C@H]3CC[C@H](O)CC3)c2o1,CHEMBL1781944,CHEMBL1782533,5.21,IC50,nM,6100.0,IC50,uM,6.1
CHEMBL1908761,CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1.Cl,CHEMBL1908390,CHEMBL1908395,6.21,Kd,nM,620.0,Kd,nM,620.0
CHEMBL1908761,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL1908390,CHEMBL608533,5.51,Kd,nM,3100.0,Kd,nM,3100.0
CHEMBL1908761,Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4ccccc4)c3)cc12,CHEMBL1908390,CHEMBL379218,6.66,Kd,nM,220.0,Kd,nM,220.0
CHEMBL1908761,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,CHEMBL1908390,CHEMBL428690,6.11,Kd,nM,770.0,Kd,nM,770.0
CHEMBL1908761,CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,CHEMBL1908390,CHEMBL1241674,6.62,Kd,nM,240.0,Kd,nM,240.0
CHEMBL1908761,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,CHEMBL1908390,CHEMBL300138,6.06,Kd,nM,870.0,Kd,nM,870.0
CHEMBL1908761,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,CHEMBL1908390,CHEMBL91829,5.77,Kd,nM,1700.0,Kd,nM,1700.0
CHEMBL1908761,C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O,CHEMBL1908390,CHEMBL603469,6.6,Kd,nM,250.0,Kd,nM,250.0
CHEMBL1908761,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21,CHEMBL1908390,CHEMBL494089,6.17,Kd,nM,680.0,Kd,nM,680.0
CHEMBL1908761,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,CHEMBL1908390,CHEMBL388978,8.72,Kd,nM,1.9,Kd,nM,1.9
CHEMBL1912526,Oc1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3n2)cc1,CHEMBL1909629,CHEMBL1910893,7.41,IC50,nM,39.0,IC50,uM,0.039
CHEMBL1912526,Oc1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)c[nH]c3n2)cc1,CHEMBL1909629,CHEMBL1910892,6.55,IC50,nM,283.0,IC50,uM,0.283
CHEMBL1912526,Oc1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)c[nH]c3c2)cc1,CHEMBL1909629,CHEMBL1910894,7.38,IC50,nM,42.0,IC50,uM,0.042
CHEMBL1912526,c1ccc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3n2)cc1,CHEMBL1909629,CHEMBL1910895,5.14,IC50,nM,7200.0,IC50,uM,7.2
CHEMBL1912526,Nc1cc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3n2)ccn1,CHEMBL1909629,CHEMBL1910899,4.7,IC50,nM,20000.0,IC50,uM,20.0
CHEMBL1912526,c1cc(-c2ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3n2)c2cc[nH]c2c1,CHEMBL1909629,CHEMBL1910901,6.19,IC50,nM,650.0,IC50,uM,0.65
CHEMBL1912526,c1cncc(-c2ccc3[nH]cc(-c4ccc(N5CCNCC5)cc4)c3c2)c1,CHEMBL1909629,CHEMBL1910902,4.82,IC50,nM,15000.0,IC50,uM,15.0
CHEMBL1912526,c1cnc(-c2ccc3[nH]cc(-c4ccc(N5CCNCC5)cc4)c3c2)cn1,CHEMBL1909629,CHEMBL1910905,4.87,IC50,nM,13600.0,IC50,uM,13.6
CHEMBL1912526,Nc1ccc(-c2c[nH]c3ccc(-c4cnccn4)cc23)c(F)n1,CHEMBL1909629,CHEMBL1910906,5.3,IC50,nM,5000.0,IC50,uM,5.0
CHEMBL1912526,Nc1ccc(-c2c[nH]c3ccc(-c4cncc(O[C@H]5CC[C@H](N)CC5)n4)cc23)c(F)n1,CHEMBL1909629,CHEMBL1910907,7.08,IC50,nM,83.0,IC50,uM,0.083
CHEMBL1912526,Nc1ccc(-c2c[nH]c3ccc(-c4cncc(N5CCNCC5)n4)cc23)c(F)n1,CHEMBL1909629,CHEMBL1910908,7.21,IC50,nM,61.0,IC50,uM,0.061
CHEMBL1912526,Nc1ccc(-c2c[nH]c3ccc(-c4cncc(N5CCCC(N)C5)n4)cc23)c(F)n1,CHEMBL1909629,CHEMBL1910909,7.09,IC50,nM,81.0,IC50,uM,0.081
CHEMBL1912526,C[C@H](N)COc1cncc(-c2ccc3[nH]cc(-c4ccc(N)nc4F)c3c2)n1,CHEMBL1909629,CHEMBL1910910,7.25,IC50,nM,56.0,IC50,uM,0.056
CHEMBL1912526,CC[C@H](N)COc1cncc(-c2ccc3[nH]cc(-c4ccc(N)nc4F)c3c2)n1,CHEMBL1909629,CHEMBL1910911,7.58,IC50,nM,26.0,IC50,uM,0.026
CHEMBL1912526,CC(C)[C@H](N)COc1cncc(-c2ccc3[nH]cc(-c4ccc(N)nc4F)c3c2)n1,CHEMBL1909629,CHEMBL1910912,7.14,IC50,nM,72.0,IC50,uM,0.072
CHEMBL1912526,CC(C)(C)[C@H](N)COc1cncc(-c2ccc3[nH]cc(-c4ccc(N)nc4F)c3c2)n1,CHEMBL1909629,CHEMBL1910913,6.91,IC50,nM,122.0,IC50,uM,0.122
CHEMBL1912526,Nc1ccc(-c2c[nH]c3ccc(-c4cncc(OC[C@@H](N)c5ccccc5)n4)cc23)c(F)n1,CHEMBL1909629,CHEMBL1910914,8.0,IC50,nM,10.0,IC50,uM,0.01
CHEMBL1912526,Nc1ccc(-c2c[nH]c3ccc(-c4cncc(OC[C@H](N)c5ccccc5)n4)cc23)c(F)n1,CHEMBL1909629,CHEMBL1910915,7.7,IC50,nM,20.0,IC50,uM,0.02
CHEMBL1919014,O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12,CHEMBL1914433,CHEMBL1230165,6.73,IC50,nM,186.0,IC50,uM,0.186
CHEMBL1919014,NC(=O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12,CHEMBL1914433,CHEMBL1649761,5.9,IC50,nM,1250.0,IC50,uM,1.25
CHEMBL1919014,O=C(O)c1ccc2nc(Nc3cccc(Cl)c3)c3ccncc3c2c1,CHEMBL1914433,CHEMBL1649586,6.53,IC50,nM,294.0,IC50,uM,0.294
CHEMBL1919014,COC(=O)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12,CHEMBL1914433,CHEMBL1915420,6.05,IC50,nM,894.0,IC50,uM,0.894
CHEMBL1919014,O=C(O)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12,CHEMBL1914433,CHEMBL1649765,7.03,IC50,nM,94.0,IC50,uM,0.094
CHEMBL1919014,NC(=O)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12,CHEMBL1914433,CHEMBL1915421,7.27,IC50,nM,54.0,IC50,uM,0.054
CHEMBL1919014,CNC(=O)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12,CHEMBL1914433,CHEMBL1915422,7.75,IC50,nM,18.0,IC50,uM,0.018
CHEMBL1919014,O=C(NC1CC1)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12,CHEMBL1914433,CHEMBL1915424,7.13,IC50,nM,74.0,IC50,uM,0.074
CHEMBL1919014,COCCNC(=O)c1cccc2c1nc(Nc1cccc(Cl)c1)c1ccncc12,CHEMBL1914433,CHEMBL1915425,6.8,IC50,nM,158.0,IC50,uM,0.158
CHEMBL1919014,Clc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c1,CHEMBL1914433,CHEMBL1915426,7.75,IC50,nM,18.0,IC50,uM,0.018
CHEMBL1919014,Clc1cccc(Nc2nc3c(-c4nnco4)cccc3c3cnccc23)c1,CHEMBL1914433,CHEMBL1915427,6.93,IC50,nM,117.0,IC50,uM,0.117
CHEMBL1919014,c1cc(-c2nnc[nH]2)c2nc(NC3CC3)c3ccncc3c2c1,CHEMBL1914433,CHEMBL1915428,8.1,IC50,nM,8.0,IC50,uM,0.008
CHEMBL1919014,c1cc(-c2nnc[nH]2)c2nc(NC3CCC3)c3ccncc3c2c1,CHEMBL1914433,CHEMBL1915429,7.7,IC50,nM,20.0,IC50,uM,0.02
CHEMBL1919014,c1cc(-c2nnc[nH]2)c2nc(NC3CCCC3)c3ccncc3c2c1,CHEMBL1914433,CHEMBL1915430,7.58,IC50,nM,26.0,IC50,uM,0.026
CHEMBL1919014,OCCNc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,CHEMBL1914433,CHEMBL1915431,7.26,IC50,nM,55.0,IC50,uM,0.055
CHEMBL1919014,c1cc(-c2nnc[nH]2)c2nc(N3CCCC3)c3ccncc3c2c1,CHEMBL1914433,CHEMBL1915432,6.76,IC50,nM,174.0,IC50,uM,0.174
CHEMBL1919014,c1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)cc1,CHEMBL1914433,CHEMBL1915433,8.0,IC50,nM,10.0,IC50,uM,0.01
CHEMBL1919014,COc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c1,CHEMBL1914433,CHEMBL1915434,7.58,IC50,nM,26.0,IC50,uM,0.026
CHEMBL1919014,COc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,CHEMBL1914433,CHEMBL1915435,7.04,IC50,nM,92.0,IC50,uM,0.092
CHEMBL1919014,C#Cc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c1,CHEMBL1914433,CHEMBL1915436,8.0,IC50,nM,10.0,IC50,uM,0.01
CHEMBL1919014,Clc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)cc1,CHEMBL1914433,CHEMBL1915437,7.68,IC50,nM,21.0,IC50,uM,0.021
CHEMBL1919014,Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,CHEMBL1914433,CHEMBL1915438,8.22,IC50,nM,6.0,IC50,uM,0.006
CHEMBL1919014,CN(c1ccccc1Cl)c1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,CHEMBL1914433,CHEMBL1915439,7.82,IC50,nM,15.0,IC50,uM,0.015
CHEMBL1919014,Fc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c1,CHEMBL1914433,CHEMBL1915440,7.23,IC50,nM,59.0,IC50,uM,0.059
CHEMBL1919014,Fc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)cc1,CHEMBL1914433,CHEMBL1915441,7.8,IC50,nM,16.0,IC50,uM,0.016
CHEMBL1919014,Fc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,CHEMBL1914433,CHEMBL1915442,8.52,IC50,nM,3.0,IC50,uM,0.003
CHEMBL1919014,Cc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,CHEMBL1914433,CHEMBL1915443,8.22,IC50,nM,6.0,IC50,uM,0.006
CHEMBL1919014,Fc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(Cl)c1,CHEMBL1914433,CHEMBL1915444,7.51,IC50,nM,31.0,IC50,uM,0.031
CHEMBL1919014,Oc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(Cl)c1,CHEMBL1914433,CHEMBL1915445,8.7,IC50,nM,2.0,IC50,uM,0.002
CHEMBL1919014,CS(=O)(=O)c1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(Cl)c1,CHEMBL1914433,CHEMBL1915446,7.36,IC50,nM,44.0,IC50,uM,0.044
CHEMBL1919014,FC(F)(F)Oc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(Cl)c1,CHEMBL1914433,CHEMBL1915447,6.95,IC50,nM,113.0,IC50,uM,0.113
CHEMBL1919014,Clc1cc(OCCN2CCOCC2)ccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,CHEMBL1914433,CHEMBL1915448,8.15,IC50,nM,7.0,IC50,uM,0.007
CHEMBL1919014,CN1CCN(c2ccc(Nc3nc4c(-c5nnc[nH]5)cccc4c4cnccc34)c(Cl)c2)CC1,CHEMBL1914433,CHEMBL1915449,7.92,IC50,nM,12.0,IC50,uM,0.012
CHEMBL1919014,COc1cccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c1Cl,CHEMBL1914433,CHEMBL1915633,9.0,IC50,nM,1.0,IC50,uM,0.001
CHEMBL1919014,Cc1cc(F)ccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,CHEMBL1914433,CHEMBL1915634,8.1,IC50,nM,8.0,IC50,uM,0.008
CHEMBL1919014,Cc1ccc(F)cc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,CHEMBL1914433,CHEMBL1915635,8.1,IC50,nM,8.0,IC50,uM,0.008
CHEMBL1919014,Fc1cccc(F)c1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,CHEMBL1914433,CHEMBL1915636,9.0,IC50,nM,1.0,IC50,uM,0.001
CHEMBL1919014,COc1cccc(F)c1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,CHEMBL1914433,CHEMBL1915637,7.92,IC50,nM,12.0,IC50,uM,0.012
CHEMBL1919014,Fc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(F)c1,CHEMBL1914433,CHEMBL1915638,8.22,IC50,nM,6.0,IC50,uM,0.006
CHEMBL1919014,Fc1ccc(Cl)cc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,CHEMBL1914433,CHEMBL1915639,8.0,IC50,nM,10.0,IC50,uM,0.01
CHEMBL1919014,COCCOc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(F)c1,CHEMBL1914433,CHEMBL1915640,8.0,IC50,nM,10.0,IC50,uM,0.01
CHEMBL1919014,Fc1cc(OCCN2CCCC2)ccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,CHEMBL1914433,CHEMBL1915641,7.92,IC50,nM,12.0,IC50,uM,0.012
CHEMBL1919014,CN(C)CCOc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(F)c1,CHEMBL1914433,CHEMBL1915642,7.7,IC50,nM,20.0,IC50,uM,0.02
CHEMBL1919014,NC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12,CHEMBL1914433,CHEMBL1915643,8.1,IC50,nM,8.0,IC50,uM,0.008
CHEMBL1919014,CNC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12,CHEMBL1914433,CHEMBL1915644,9.0,IC50,nM,1.0,IC50,uM,0.001
CHEMBL1919014,CNC(=O)c1cccc2c1nc(Nc1cccc(OC)c1Cl)c1ccncc12,CHEMBL1914433,CHEMBL1915645,8.3,IC50,nM,5.0,IC50,uM,0.005
CHEMBL1919014,CCNC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12,CHEMBL1914433,CHEMBL1915646,8.7,IC50,nM,2.0,IC50,uM,0.002
CHEMBL1919014,CC(C)NC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12,CHEMBL1914433,CHEMBL1915647,8.7,IC50,nM,2.0,IC50,uM,0.002
CHEMBL1919014,CC(C)CNC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12,CHEMBL1914433,CHEMBL1915648,8.3,IC50,nM,5.0,IC50,uM,0.005
CHEMBL1919014,NC(=O)c1cccc2c1nc(Nc1ccccc1F)c1ccncc12,CHEMBL1914433,CHEMBL1915649,8.0,IC50,nM,10.0,IC50,uM,0.01
CHEMBL1919014,CNC(=O)c1cccc2c1nc(Nc1ccccc1F)c1ccncc12,CHEMBL1914433,CHEMBL1915650,8.4,IC50,nM,4.0,IC50,uM,0.004
CHEMBL1919014,NC(=O)c1cccc2c1nc(Nc1c(F)cccc1F)c1ccncc12,CHEMBL1914433,CHEMBL1915651,8.4,IC50,nM,4.0,IC50,uM,0.004
CHEMBL1919014,CNC(=O)c1cccc2c1nc(Nc1c(F)cccc1F)c1ccncc12,CHEMBL1914433,CHEMBL1914471,8.7,IC50,nM,2.0,IC50,uM,0.002
CHEMBL1919424,c1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)cc1,CHEMBL1914433,CHEMBL1915433,7.82,IC50,nM,15.0,IC50,uM,0.015
CHEMBL1919424,Clc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,CHEMBL1914433,CHEMBL1915438,8.22,IC50,nM,6.0,IC50,uM,0.006
CHEMBL1919424,Fc1ccccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,CHEMBL1914433,CHEMBL1915442,8.3,IC50,nM,5.0,IC50,uM,0.005
CHEMBL1919424,Oc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(Cl)c1,CHEMBL1914433,CHEMBL1915445,9.0,IC50,nM,1.0,IC50,uM,0.001
CHEMBL1919424,Clc1cc(OCCN2CCOCC2)ccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,CHEMBL1914433,CHEMBL1915448,7.85,IC50,nM,14.0,IC50,uM,0.014
CHEMBL1919424,Fc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(F)c1,CHEMBL1914433,CHEMBL1915638,7.82,IC50,nM,15.0,IC50,uM,0.015
CHEMBL1919424,Fc1ccc(Cl)cc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,CHEMBL1914433,CHEMBL1915639,7.92,IC50,nM,12.0,IC50,uM,0.012
CHEMBL1919424,COCCOc1ccc(Nc2nc3c(-c4nnc[nH]4)cccc3c3cnccc23)c(F)c1,CHEMBL1914433,CHEMBL1915640,7.52,IC50,nM,30.0,IC50,uM,0.03
CHEMBL1919424,Fc1cc(OCCN2CCCC2)ccc1Nc1nc2c(-c3nnc[nH]3)cccc2c2cnccc12,CHEMBL1914433,CHEMBL1915641,7.55,IC50,nM,28.0,IC50,uM,0.028
CHEMBL1919424,CNC(=O)c1cccc2c1nc(Nc1ccccc1Cl)c1ccncc12,CHEMBL1914433,CHEMBL1915644,8.3,IC50,nM,5.0,IC50,uM,0.005
CHEMBL1948023,Cn1c2c(c3ccc(Cl)c(Cl)c31)C(C#N)C1(CCNCC1)NC2=O,CHEMBL1944596,CHEMBL1945559,6.62,IC50,nM,240.0,IC50,uM,0.24
CHEMBL1954567,FC(F)(F)Oc1cccc(-n2nnc3ccc(NCC4CCNCC4)nc32)c1,CHEMBL1949661,CHEMBL1952113,6.64,IC50,nM,230.0,IC50,nM,230.0
CHEMBL1954567,FC(F)(F)Oc1cccc(-n2nnc3ccc(NC4CCNCC4)nc32)c1,CHEMBL1949661,CHEMBL1952121,6.19,IC50,nM,640.0,IC50,nM,640.0
CHEMBL1954567,FC(F)(F)Oc1cccc(-n2nnc3ccc(NC4CC5(CCNCC5)C4)nc32)c1,CHEMBL1949661,CHEMBL1952125,6.66,IC50,nM,218.0,IC50,nM,218.0
CHEMBL1954567,FC(F)(F)Oc1cccc(-n2nnc3ccc(NCC4CC5(CCNCC5)C4)nc32)c1,CHEMBL1949661,CHEMBL1952126,6.39,IC50,nM,404.0,IC50,nM,404.0
CHEMBL1954567,O[C@H]1CC[C@H](Nc2ccc3nnn(-c4cccc(OC(F)(F)F)c4)c3n2)CC1,CHEMBL1949661,CHEMBL1952132,7.16,IC50,nM,69.0,IC50,nM,69.0
CHEMBL1954567,O[C@H]1CC[C@@H](Nc2ccc3nnn(-c4cccc(OC(F)(F)F)c4)c3n2)CC1,CHEMBL1949661,CHEMBL1952133,6.82,IC50,nM,152.0,IC50,nM,152.0
CHEMBL1954567,FC(F)(F)c1cccc(-n2nnc3ccc(NCC4CC5(CCNCC5)C4)nc32)c1,CHEMBL1949661,CHEMBL1952136,6.07,IC50,nM,853.0,IC50,nM,853.0
